,name,raw_wp_url,pdf_url,number_pages,number_images,number_characters,number_equations
1135,nexty,https://whitepaper.io/document/337/nexty-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hy__fjNmQ,27,30,17518,1
1136,paccoin,https://whitepaper.io/document/183/paccoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkifSKz-7,30,15,42006,1
1137,cornatto,https://whitepaper.io/document/0/cornatto-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cornatto,21,55,15698,0
1138,monomoney,https://whitepaper.io/document/0/monomoney-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=monomoney,17,17,575,0
1139,phoenix_global_[old],https://whitepaper.io/document/0/phoenix-global-[old]-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=phoenix-global-[old],6,9,8138,0
1140,odem,https://whitepaper.io/document/396/odem-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1kKGgFjE,31,35,41860,2
1141,seor_network,https://whitepaper.io/document/0/seor-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=seor-network,26,9,235756,0
1142,punk.network,https://whitepaper.io/document/0/punk.network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=punk.network,24,214,28264,10
1143,emocoin,https://whitepaper.io/document/0/emocoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=emocoin,76,0,0,0
1144,crystal_powder,https://whitepaper.io/document/0/crystal-powder-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=crystal-powder,16,440,18524,0
1145,diabolo,https://whitepaper.io/document/0/diabolo-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=diabolo,23,29,26570,0
1146,taftoken,https://whitepaper.io/document/0/taftoken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=taftoken,16,8,24937,0
1147,bab_l_token,https://whitepaper.io/document/0/bab_l-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bab_l-token,5,0,8981,0
1148,burst,https://whitepaper.io/document/153/burst-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkK_kzW-7,23,17,90851,21
1149,japan_content_token,https://whitepaper.io/document/400/japan-content-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJdPvuW3V,31,32,46915,2
1150,headline,https://whitepaper.io/document/0/headline-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=headline,13,0,55170,0
1151,dogefather,https://whitepaper.io/document/0/dogefather-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dogefather,12,2,11775,0
1152,shibrobi,https://whitepaper.io/document/0/shibrobi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=shibrobi,9,14,4731,0
1153,innovaminex,https://whitepaper.io/document/467/innovaminex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJCpEqVJB,35,69,50067,0
1154,spectresecuritycoin,https://whitepaper.io/document/0/spectresecuritycoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=spectresecuritycoin,6,9,9509,0
1155,hare_plus,https://whitepaper.io/document/0/hare-plus-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hare-plus,10,10,0,0
1156,somdej,https://whitepaper.io/document/0/somdej-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=somdej,12,15,13259,1
1157,b2bx,https://whitepaper.io/document/511/b2bx-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkRIiHcx8,42,42,3,0
1158,travel_care,https://whitepaper.io/document/0/travel-care-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=travel-care,21,16,25852,0
1159,minexcoin,https://whitepaper.io/document/186/minexcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJbOgqGbX,25,25,20574,9
1160,ascendex,https://whitepaper.io/document/714/ascendex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Sks22Zrru,12,12,22034,1
1161,hive,https://whitepaper.io/document/0/hive-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hive,9,0,28740,0
1162,linear,https://whitepaper.io/document/669/linear-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BkkSDlWXO,12,0,24318,0
1163,torex,https://whitepaper.io/document/0/torex-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=torex,24,984,37411,0
1164,blue_baikal,https://whitepaper.io/document/0/blue-baikal-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blue-baikal,40,0,27480,0
1165,sugarchain,https://whitepaper.io/document/674/sugarchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SyjPIm5Qd,7,8,7370,7
1166,axis_defi,https://whitepaper.io/document/0/axis-defi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=axis-defi,30,11,33270,0
1167,morpheus.network,https://whitepaper.io/document/0/morpheus.network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=morpheus.network,42,29,61216,3
1168,belgian_malinois_token,https://whitepaper.io/document/772/belgian-malinois-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJ65Z8nhK,9,0,0,0
1169,ino_coin,https://whitepaper.io/document/428/ino-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJ8hXvGRE,15,5,12095,0
1170,civitas,https://whitepaper.io/document/0/civitas-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=civitas,12,17,12497,0
1171,datum,https://whitepaper.io/document/260/datum-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJNyIKLZX,37,37,45665,2
1172,mcf_token,https://whitepaper.io/document/0/mcf-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mcf-token,11,11,8073,4
1173,nano,https://whitepaper.io/document/11/nano-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1s2TR_TG,8,0,36896,6
1174,hshare_hcash,https://whitepaper.io/document/24/hshare-hcash-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rksON1RTz,22,10,39138,21
1175,stp,https://whitepaper.io/document/0/stp-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=stp,3,1,5846,0
1176,cryptonex,https://whitepaper.io/document/50/cryptonex-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=H14t-3bRf,17,17,0,0
1177,cs9,https://whitepaper.io/document/762/cs9-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SyirOIu3u,18,0,7416,0
1178,jewel,https://whitepaper.io/document/498/jewel-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r14OKsDwB,23,47,26234,1
1179,taas,https://whitepaper.io/document/221/taas-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkbK3d7Zm,17,17,0,0
1180,sqfcoin,https://whitepaper.io/document/769/sqfcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJGxjAwFF,25,60,57677,0
1181,spartan_inu,https://whitepaper.io/document/773/spartan-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJ3k7U22K,2,0,0,0
1182,havven,https://whitepaper.io/document/203/havven-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Hk9Q5fmZm,31,14,51533,85
1183,mt_pelerin_shares,https://whitepaper.io/document/0/mt-pelerin-shares-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mt-pelerin-shares,50,54,92720,1
1184,ternio,https://whitepaper.io/document/343/ternio-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJ_2cnEXX,32,35,0,0
1185,hacken_token,https://whitepaper.io/document/0/hacken-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hacken-token,14,5,31819,2
1186,paxos_standard_token,https://whitepaper.io/document/381/paxos-standard-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=Bk6AWKui4,12,2,21704,0
1187,bgogo,https://whitepaper.io/document/362/bgogo-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SyJLyT8sN,12,0,11246,1
1188,pundi_x,https://whitepaper.io/document/382/pundi-x-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r16AEYOjV,38,35,56482,4
1189,blackpearl_token,https://whitepaper.io/document/0/blackpearl-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=blackpearl-token,56,13,108280,41
1190,proxi,https://whitepaper.io/document/0/proxi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=proxi,15,15,5848,0
1191,tokamak_network,https://whitepaper.io/document/0/tokamak-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tokamak-network,126,0,320375,84
1192,jibrel_network,https://whitepaper.io/document/145/jibrel-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1UZ8--bQ,9,13,33384,0
1193,bloom,https://whitepaper.io/document/0/bloom-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bloom,13,0,13838,1
1194,atn,https://whitepaper.io/document/181/atn-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJ2EeYzbX,25,20,40172,0
1195,nucleus_vision,https://whitepaper.io/document/98/nucleus-vision-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rk5OntbeQ,79,67,93742,7
1196,monerov,https://whitepaper.io/document/0/monerov-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=monerov,9,9,13608,1
1197,cryptoindex.com_100,https://whitepaper.io/document/0/cryptoindex.com-100-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=cryptoindex.com-100,139,472,192153,44
1198,bitrent,https://whitepaper.io/document/179/bitrent-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJzW3dfb7,45,124,66572,12
1199,sucrecoin,https://whitepaper.io/document/0/sucrecoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=sucrecoin,18,15,26836,0
1200,xbit,https://whitepaper.io/document/0/xbit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=xbit,12,0,11288,0
1201,dimcoin,https://whitepaper.io/document/294/dimcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=rJ8UedwWQ,71,17,66283,27
1202,documentchain,https://whitepaper.io/document/0/documentchain-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=documentchain,4,27,6924,3
1203,kok,https://whitepaper.io/document/0/kok-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kok,49,74,69489,0
1204,scopuly,https://whitepaper.io/document/0/scopuly-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=scopuly,30,0,43818,2
1205,alchemy,https://whitepaper.io/document/0/alchemy-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=alchemy,16,2,21443,0
1206,decurian,https://whitepaper.io/document/0/decurian-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=decurian,25,16,37364,0
1207,riodefi,https://whitepaper.io/document/0/riodefi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=riodefi,29,29,34850,0
1208,effect_network,https://whitepaper.io/document/0/effect-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=effect-network,26,1,36478,6
1209,bitspark,https://whitepaper.io/document/486/bitspark-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1y_0oUXB,14,14,17223,0
1210,footballcoin_(xfc),https://whitepaper.io/document/0/footballcoin-(xfc)-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=footballcoin-(xfc),11,11,23736,0
1211,wax,https://whitepaper.io/document/81/wax-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkGVQuWgQ,44,75,59900,0
1212,elastic,https://whitepaper.io/document/264/elastic-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SkBEstI-Q,3,0,19641,4
1213,daneel,https://whitepaper.io/document/123/daneel-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=S1XDUK9em,57,57,52330,0
1214,vivid_labs,https://whitepaper.io/document/0/vivid-labs-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=vivid-labs,21,0,31031,6
1215,exchangecoin,https://whitepaper.io/document/0/exchangecoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=exchangecoin,21,44,29444,2
1216,bitica_coin,https://whitepaper.io/document/0/bitica-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bitica-coin,18,2,48182,1
1217,amark,https://whitepaper.io/document/562/amark-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJMqqdEmL,26,24,21755,1
1218,pressone,https://whitepaper.io/document/493/pressone-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HkvGWZ0QH,31,3,52885,0
1219,qbic,https://whitepaper.io/document/371/qbic-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=r1YIKA8s4,16,28,28749,1
1220,ucx,https://whitepaper.io/document/0/ucx-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ucx,20,19,47695,0
1221,zrcoin,https://whitepaper.io/document/540/zrcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B1-mIkX7I,22,1,28779,1
1222,terrakrw,https://whitepaper.io/document/0/terrakrw-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=terrakrw,16,1,30872,9
1223,wom_protocol,https://whitepaper.io/document/0/wom-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=wom-protocol,20,2,28395,122
1224,blocksafe_triggers,https://whitepaper.io/document/276/blocksafe-triggers-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=ryJxVLPZ7,8,0,9369,0
1225,ormeus_cash,https://whitepaper.io/document/0/ormeus-cash-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=ormeus-cash,8,4,4551,0
1226,ethos,https://whitepaper.io/document/41/ethos-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=HJyJDLbCf,18,1,31696,0
1227,karma,https://whitepaper.io/document/234/karma-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=SJPUdeSWX,54,23,94480,12
1228,blockstack,https://whitepaper.io/document/523/blockstack-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=BJX674TM8,25,0,62090,0
1229,hub___human_trust_protocol,https://whitepaper.io/document/0/hub---human-trust-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hub---human-trust-protocol,41,4,95624,16
1230,nectar,https://whitepaper.io/document/591/nectar-whitepaper,https://api-new.whitepaper.io/documents/pdf?id=B18ijoplD,25,5,30707,9
1231,bifi,https://whitepaper.io/document/0/bifi-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=bifi,11,55,35025,1
1232,carblock,https://whitepaper.io/document/0/carblock-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=carblock,26,30,47459,4
1233,dracoomaster_bas,https://whitepaper.io/document/0/dracoomaster-bas-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=dracoomaster-bas,10,1,11109,0
1234,golden_goal,https://whitepaper.io/document/0/golden-goal-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=golden-goal,35,36,1300,0
1235,curio,https://whitepaper.io/document/0/curio-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=curio,20,10,28540,0
1236,duzce_token,https://whitepaper.io/document/0/duzce-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=duzce-token,11,20,11212,0
1237,fydcoin,https://whitepaper.io/document/0/fydcoin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=fydcoin,18,12,4482,0
1238,gale_network,https://whitepaper.io/document/0/gale-network-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gale-network,13,13,0,0
1239,hitop,https://whitepaper.io/document/0/hitop-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hitop,37,77,30732,0
1240,goons_of_balatroon,https://whitepaper.io/document/0/goons-of-balatroon-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=goons-of-balatroon,26,43,33237,1
1241,homeros,https://whitepaper.io/document/0/homeros-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=homeros,32,6,43894,9
1242,green_metaverse_token,https://whitepaper.io/document/0/green-metaverse-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=green-metaverse-token,60,0,56753,7
1243,gti_token,https://whitepaper.io/document/0/gti-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gti-token,21,12,27533,0
1244,hi_dollar,https://whitepaper.io/document/0/hi-dollar-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hi-dollar,30,48,79568,0
1245,good_driver_reward_token,https://whitepaper.io/document/0/good-driver-reward-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=good-driver-reward-token,11,20,0,0
1246,good_person_coin,https://whitepaper.io/document/0/good-person-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=good-person-coin,5,12,10329,1
1247,gulf_coin,https://whitepaper.io/document/0/gulf-coin-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=gulf-coin,38,55,17426,0
1248,keystone_of_opportunity_knowledge,https://whitepaper.io/document/0/keystone-of-opportunity-knowledge-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=keystone-of-opportunity-knowledge,49,74,69489,0
1249,monox_protocol_token,https://whitepaper.io/document/0/monox-protocol-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=monox-protocol-token,17,17,575,0
1250,oxm_protocol,https://whitepaper.io/document/0/oxm-protocol-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=oxm-protocol,18,0,11590,0
1251,phoenix_token,https://whitepaper.io/document/0/phoenix-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=phoenix-token,6,9,8138,0
1252,tifi_token,https://whitepaper.io/document/0/tifi-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=tifi-token,13,18,10771,2
1253,youcoin_metaverse,https://whitepaper.io/document/0/youcoin-metaverse-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=youcoin-metaverse,26,147,42886,0
1254,kaizen_finance,https://whitepaper.io/document/0/kaizen-finance-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=kaizen-finance,78,43,190989,24
1255,luckychip,https://whitepaper.io/document/0/luckychip-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=luckychip,14,1,11591,0
1256,meta_ruffy,https://whitepaper.io/document/0/meta-ruffy-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=meta-ruffy,37,122,14939,22
1257,metaspace_reit,https://whitepaper.io/document/0/metaspace-reit-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=metaspace-reit,26,22,9005,0
1258,metatoken,https://whitepaper.io/document/0/metatoken-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=metatoken,38,67,28647,2
1259,mx_token,https://whitepaper.io/document/0/mx-token-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=mx-token,9,50,4362,0
1260,revolt_2_earn,https://whitepaper.io/document/0/revolt-2-earn-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=revolt-2-earn,31,31,0,0
1261,rich_santa,https://whitepaper.io/document/0/rich-santa-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=rich-santa,7,7,1291,0
1262,travel_care_v2,https://whitepaper.io/document/0/travel-care-v2-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=travel-care-v2,21,16,25852,0
1263,velo,https://whitepaper.io/document/0/velo-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=velo,27,3,54064,5
1264,yuse,https://whitepaper.io/document/0/yuse-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=yuse,35,14,35841,0
1265,hulk_inu,https://whitepaper.io/document/0/hulk-inu-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=hulk-inu,11,48,6053,0
1266,karbun,https://whitepaper.io/document/0/karbun-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=karbun,50,1006,50498,0
1267,huobi_btc,https://whitepaper.io/document/0/huobi-btc-whitepaper,https://api-new.whitepaper.io/documents/pdf?slug=huobi-btc,4,0,4365,0
